czas,temperatura,wilgotność,wiatr,opady,ciśnienie,zachmurzenie
2023-04-10 00:00:00,5.06,94.1,6.39,0.0,1025.97,100.0
2023-04-10 01:00:00,4.6,94.9,6.37,0.0,1025.88,100.0
2023-04-10 02:00:00,4.0,95.6,6.32,0.0,1025.86,99.0
2023-04-10 03:00:00,3.68,96.35,6.2,0.0,1025.96,100.0
2023-04-10 04:00:00,3.45,96.7,5.74,0.0,1025.95,100.0
2023-04-10 05:00:00,3.72,96.45,6.66,0.0,1026.34,100.0
2023-04-10 06:00:00,5.44,94.4,7.2,0.0,1026.51,100.0
2023-04-10 07:00:00,7.21,88.05,6.14,0.0,1026.5,100.0
2023-04-10 08:00:00,9.05,81.3,6.66,0.0,1026.32,100.0
2023-04-10 09:00:00,10.7,74.55,7.33,0.0,1026.01,100.0
2023-04-10 10:00:00,11.64,70.3,9.49,0.04,1025.44,100.0
2023-04-10 11:00:00,12.66,66.7,8.82,0.06,1024.8,56.0
2023-04-10 12:00:00,13.32,61.45,9.65,0.11,1024.1,22.0
2023-04-10 13:00:00,13.7,59.65,10.7,0.09,1023.36,29.0
2023-04-10 14:00:00,13.16,61.65,11.92,0.04,1022.75,43.0
2023-04-10 15:00:00,13.38,60.55,10.64,0.03,1022.12,34.0
2023-04-10 16:00:00,12.61,65.2,9.99,0.06,1021.62,14.0
2023-04-10 17:00:00,11.64,68.4,7.83,0.0,1021.16,13.0
2023-04-10 18:00:00,10.3,74.05,7.4,0.0,1021.09,12.0
2023-04-10 19:00:00,9.07,79.75,5.69,0.0,1021.0,8.0
2023-04-10 20:00:00,8.15,83.2,6.92,0.0,1020.64,6.0
2023-04-10 21:00:00,7.06,88.05,5.47,0.0,1020.15,5.0
2023-04-10 22:00:00,6.75,88.3,6.79,0.0,1019.61,0.0
2023-04-10 23:00:00,6.08,90.0,6.93,0.0,1018.98,0.0
2023-04-11 00:00:00,5.77,91.0,8.55,0.0,1018.04,0.0
2023-04-11 01:00:00,5.36,92.0,8.66,0.0,1017.31,0.0
2023-04-11 02:00:00,5.17,92.35,8.25,0.0,1016.67,0.0
2023-04-11 03:00:00,5.01,93.3,8.25,0.0,1015.98,51.0
2023-04-11 04:00:00,4.88,92.5,8.55,0.0,1015.32,26.0
2023-04-11 05:00:00,5.82,91.45,10.52,0.0,1014.77,99.0
2023-04-11 06:00:00,7.64,88.0,12.62,0.0,1013.98,100.0
2023-04-11 07:00:00,9.4,81.5,14.9,0.0,1013.3,100.0
2023-04-11 08:00:00,11.0,74.75,17.02,0.0,1012.65,100.0
2023-04-11 09:00:00,11.97,68.6,18.99,0.01,1011.89,100.0
2023-04-11 10:00:00,12.46,65.85,20.3,0.12,1011.16,100.0
2023-04-11 11:00:00,12.77,62.8,20.4,0.22,1010.58,100.0
2023-04-11 12:00:00,13.12,61.55,20.2,0.32,1010.25,100.0
2023-04-11 13:00:00,12.82,62.2,18.66,0.24,1009.83,100.0
2023-04-11 14:00:00,12.64,62.45,18.58,0.14,1009.38,100.0
2023-04-11 15:00:00,11.92,65.35,13.96,0.12,1009.3,100.0
2023-04-11 16:00:00,11.02,68.85,15.68,0.22,1009.3,100.0
2023-04-11 17:00:00,10.04,73.1,12.63,0.5,1009.35,100.0
2023-04-11 18:00:00,9.0,78.85,11.9,0.62,1009.9,100.0
2023-04-11 19:00:00,8.19,82.45,12.61,0.6,1010.28,100.0
2023-04-11 20:00:00,7.06,86.5,9.45,0.32,1010.61,100.0
2023-04-11 21:00:00,6.93,87.45,8.72,0.34,1010.63,100.0
2023-04-11 22:00:00,6.56,88.55,8.9,0.28,1010.83,100.0
2023-04-11 23:00:00,6.28,89.8,9.5,0.18,1010.86,100.0
2023-04-12 00:00:00,6.14,90.25,9.11,0.14,1010.7,100.0
2023-04-12 01:00:00,5.89,90.85,9.38,0.06,1010.54,100.0
2023-04-12 02:00:00,5.44,91.75,9.45,0.09,1010.46,100.0
2023-04-12 03:00:00,5.16,92.65,8.05,0.05,1010.39,100.0
2023-04-12 04:00:00,5.01,93.2,7.82,0.01,1010.36,99.0
2023-04-12 05:00:00,5.09,93.5,7.26,0.0,1010.46,100.0
2023-04-12 06:00:00,5.94,90.95,7.94,0.0,1010.58,100.0
2023-04-12 07:00:00,6.62,88.25,9.06,0.0,1010.38,100.0
2023-04-12 08:00:00,7.76,83.95,8.4,0.0,1010.16,100.0
2023-04-12 09:00:00,9.05,77.1,7.65,0.0,1009.79,100.0
2023-04-12 10:00:00,9.7,72.25,8.46,0.02,1009.32,100.0
2023-04-12 11:00:00,10.07,70.05,8.91,0.02,1008.92,100.0
2023-04-12 12:00:00,10.4,66.85,10.82,0.02,1008.48,85.0
2023-04-12 13:00:00,10.6,66.05,11.92,0.02,1007.8,100.0
2023-04-12 14:00:00,10.98,63.75,11.16,0.08,1007.26,98.0
2023-04-12 15:00:00,11.11,61.85,10.55,0.0,1007.04,83.0
2023-04-12 16:00:00,10.55,64.15,10.78,0.0,1006.79,33.0
2023-04-12 17:00:00,10.02,67.1,9.92,0.0,1006.65,20.0
2023-04-12 18:00:00,8.9,73.75,8.84,0.0,1006.78,11.0
2023-04-12 19:00:00,7.88,79.65,9.04,0.0,1006.92,1.0
2023-04-12 20:00:00,7.2,82.1,8.91,0.0,1006.7,9.0
2023-04-12 21:00:00,6.7,83.75,9.0,0.0,1006.5,46.0
2023-04-12 22:00:00,6.17,84.65,9.07,0.0,1006.17,100.0
2023-04-12 23:00:00,5.74,86.05,9.4,0.0,1005.8,100.0
2023-04-13 00:00:00,5.55,85.45,10.35,0.0,1005.22,100.0
2023-04-13 01:00:00,5.14,86.85,8.55,0.0,1004.98,100.0
2023-04-13 02:00:00,5.03,87.7,8.6,0.0,1004.95,100.0
2023-04-13 03:00:00,4.62,89.15,8.28,0.0,1005.16,100.0
2023-04-13 04:00:00,4.55,89.7,7.32,0.0,1005.37,100.0
2023-04-13 05:00:00,5.08,89.8,7.11,0.03,1005.56,100.0
2023-04-13 06:00:00,7.14,84.6,8.39,0.02,1005.61,95.0
2023-04-13 07:00:00,8.9,77.35,8.41,0.06,1005.64,100.0
2023-04-13 08:00:00,10.28,70.65,9.98,0.1,1005.79,100.0
2023-04-13 09:00:00,11.28,66.7,9.13,0.02,1005.8,100.0
2023-04-13 10:00:00,12.18,62.45,9.35,0.06,1005.82,100.0
2023-04-13 11:00:00,12.46,59.7,8.91,0.08,1005.95,100.0
2023-04-13 12:00:00,13.26,56.45,9.92,0.07,1006.01,100.0
2023-04-13 13:00:00,12.82,58.6,9.04,0.08,1006.07,100.0
2023-04-13 14:00:00,12.94,58.7,9.07,0.04,1006.2,100.0
2023-04-13 15:00:00,12.64,60.05,8.84,0.03,1006.47,100.0
2023-04-13 16:00:00,11.96,64.25,9.24,0.04,1006.82,100.0
2023-04-13 17:00:00,10.96,70.1,8.75,0.06,1007.28,100.0
2023-04-13 18:00:00,10.06,75.95,7.85,0.12,1007.96,100.0
2023-04-13 19:00:00,9.18,81.05,7.02,0.07,1008.56,100.0
2023-04-13 20:00:00,8.57,84.4,7.06,0.07,1008.69,100.0
2023-04-13 21:00:00,8.14,87.7,7.8,0.06,1008.75,100.0
2023-04-13 22:00:00,7.83,90.15,7.36,0.03,1008.88,100.0
2023-04-13 23:00:00,7.57,91.05,6.37,0.01,1008.89,100.0
2023-04-14 00:00:00,7.47,91.95,7.76,0.04,1008.79,100.0
2023-04-14 01:00:00,7.28,92.5,7.38,0.06,1008.7,100.0
2023-04-14 02:00:00,7.04,93.75,8.03,0.06,1008.71,98.0
2023-04-14 03:00:00,6.88,94.9,7.49,0.06,1008.68,100.0
2023-04-14 04:00:00,6.74,95.6,7.96,0.02,1008.71,92.0
2023-04-14 05:00:00,7.01,95.65,9.09,0.04,1008.88,99.0
2023-04-14 06:00:00,7.84,94.0,11.18,0.05,1008.8,79.0
2023-04-14 07:00:00,8.94,90.05,12.66,0.06,1008.58,91.0
2023-04-14 08:00:00,10.18,83.35,14.13,0.08,1008.45,100.0
2023-04-14 09:00:00,11.34,78.05,15.73,0.06,1008.2,100.0
2023-04-14 10:00:00,12.23,72.35,17.39,0.06,1007.91,100.0
2023-04-14 11:00:00,12.92,68.95,18.54,0.06,1007.66,100.0
2023-04-14 12:00:00,13.42,66.05,20.02,0.06,1007.26,47.0
2023-04-14 13:00:00,13.5,65.3,18.63,0.04,1006.9,100.0
2023-04-14 14:00:00,13.48,65.45,19.6,0.02,1006.6,100.0
2023-04-14 15:00:00,13.29,65.5,19.87,0.03,1006.61,100.0
2023-04-14 16:00:00,12.82,66.85,19.76,0.08,1006.74,100.0
2023-04-14 17:00:00,12.16,69.85,17.89,0.1,1006.94,100.0
2023-04-14 18:00:00,11.37,73.55,18.66,0.11,1007.34,100.0
2023-04-14 19:00:00,10.96,75.5,17.84,0.18,1007.62,100.0
2023-04-14 20:00:00,10.6,77.0,19.04,0.07,1007.66,100.0
2023-04-14 21:00:00,10.22,79.6,17.96,0.1,1007.74,100.0
2023-04-14 22:00:00,9.8,81.05,16.62,0.06,1007.82,100.0
2023-04-14 23:00:00,9.58,82.55,16.92,0.06,1007.93,100.0
2023-04-15 00:00:00,9.26,82.85,16.94,0.1,1007.88,100.0
2023-04-15 01:00:00,8.9,85.1,16.29,0.06,1007.88,100.0
2023-04-15 02:00:00,8.68,86.45,16.51,0.09,1007.94,100.0
2023-04-15 03:00:00,8.48,87.85,16.53,0.15,1008.09,100.0
2023-04-15 04:00:00,8.27,88.8,15.3,0.06,1008.32,100.0
2023-04-15 05:00:00,8.38,87.95,15.02,0.16,1008.58,100.0
2023-04-15 06:00:00,8.74,85.85,15.95,0.14,1008.78,100.0
2023-04-15 07:00:00,9.06,84.1,16.49,0.22,1009.13,100.0
2023-04-15 08:00:00,9.32,82.65,15.24,0.23,1009.46,100.0
2023-04-15 09:00:00,9.84,80.1,14.9,0.2,1009.62,100.0
2023-04-15 10:00:00,9.76,81.15,15.36,0.2,1009.84,100.0
2023-04-15 11:00:00,10.22,78.45,15.08,0.14,1009.87,100.0
2023-04-15 12:00:00,10.46,76.9,14.8,0.11,1010.1,100.0
2023-04-15 13:00:00,10.64,76.4,16.52,0.14,1010.34,100.0
2023-04-15 14:00:00,10.51,77.5,15.84,0.14,1010.7,100.0
2023-04-15 15:00:00,10.34,78.15,15.2,0.2,1011.1,100.0
2023-04-15 16:00:00,9.85,80.4,14.33,0.14,1011.62,100.0
2023-04-15 17:00:00,9.41,82.95,13.02,0.25,1012.29,100.0
2023-04-15 18:00:00,8.72,86.0,13.43,0.11,1013.09,98.0
2023-04-15 19:00:00,8.22,88.45,12.69,0.21,1013.71,54.0
2023-04-15 20:00:00,7.88,89.2,12.35,0.04,1014.21,68.0
2023-04-15 21:00:00,7.34,91.4,12.04,0.06,1014.54,4.0
2023-04-15 22:00:00,7.1,92.55,10.64,0.04,1014.92,23.0
2023-04-15 23:00:00,6.72,93.25,11.14,0.03,1015.35,34.0
2023-04-16 00:00:00,6.4,93.6,10.1,0.02,1015.6,3.0
2023-04-16 01:00:00,6.09,94.65,9.81,0.02,1015.8,100.0
2023-04-16 02:00:00,5.92,94.95,9.58,0.04,1015.98,61.0
2023-04-16 03:00:00,5.88,95.15,10.93,0.06,1016.2,97.0
2023-04-16 04:00:00,5.65,95.35,9.74,0.08,1016.62,100.0
2023-04-16 05:00:00,5.77,95.8,9.24,0.07,1017.08,100.0
2023-04-16 06:00:00,6.47,93.95,9.92,0.05,1017.5,100.0
2023-04-16 07:00:00,6.98,92.8,9.6,0.05,1017.78,100.0
2023-04-16 08:00:00,7.74,89.95,9.38,0.04,1018.15,100.0
2023-04-16 09:00:00,8.46,85.45,9.67,0.04,1018.5,100.0
2023-04-16 10:00:00,9.1,82.0,9.42,0.04,1018.83,100.0
2023-04-16 11:00:00,9.93,76.45,8.96,0.04,1019.03,100.0
2023-04-16 12:00:00,10.64,73.4,9.29,0.04,1019.2,68.0
2023-04-16 13:00:00,10.78,72.5,9.42,0.02,1019.13,64.0
2023-04-16 14:00:00,11.04,71.35,9.62,0.0,1019.19,54.0
2023-04-16 15:00:00,10.79,73.05,9.0,0.03,1019.38,67.0
2023-04-16 16:00:00,10.42,75.95,10.82,0.04,1019.71,41.0
2023-04-16 17:00:00,9.61,80.1,10.86,0.01,1020.18,47.0
2023-04-16 18:00:00,8.6,83.15,9.56,0.03,1020.74,43.0
2023-04-16 19:00:00,7.82,86.7,7.6,0.0,1021.25,0.0
2023-04-16 20:00:00,7.26,88.9,7.98,0.0,1021.42,36.0
2023-04-16 21:00:00,6.78,91.05,8.39,0.0,1021.6,70.0
2023-04-16 22:00:00,6.46,92.1,8.21,0.0,1021.68,75.0
2023-04-16 23:00:00,6.14,93.1,8.72,0.01,1021.8,89.0
2023-04-17 00:00:00,5.79,94.35,9.11,0.02,1021.77,99.0
2023-04-17 01:00:00,5.58,95.3,8.86,0.03,1021.88,42.0
2023-04-17 02:00:00,5.53,95.2,9.76,0.01,1021.94,31.0
2023-04-17 03:00:00,5.27,95.7,8.66,0.02,1022.16,63.0
2023-04-17 04:00:00,5.36,95.95,9.13,0.0,1022.49,98.0
2023-04-17 05:00:00,5.9,95.5,11.22,0.0,1022.76,75.0
2023-04-17 06:00:00,6.61,94.95,11.63,0.0,1023.03,38.0
2023-04-17 07:00:00,7.52,91.8,12.66,0.0,1023.28,99.0
2023-04-17 08:00:00,8.27,88.95,12.84,0.0,1023.68,82.0
2023-04-17 09:00:00,8.83,85.4,14.78,0.02,1024.0,97.0
2023-04-17 10:00:00,9.48,82.75,14.79,0.02,1024.12,99.0
2023-04-17 11:00:00,10.01,80.25,15.72,0.02,1024.08,90.0
2023-04-17 12:00:00,10.29,78.95,16.58,0.07,1024.2,44.0
2023-04-17 13:00:00,10.32,78.45,16.85,0.06,1024.25,100.0
2023-04-17 14:00:00,10.34,78.0,17.37,0.16,1024.2,100.0
2023-04-17 15:00:00,10.13,79.85,17.9,0.18,1024.21,100.0
2023-04-17 16:00:00,9.84,80.8,17.07,0.12,1024.3,100.0
2023-04-17 17:00:00,9.33,81.8,16.58,0.08,1024.59,100.0
2023-04-17 18:00:00,8.73,84.4,14.6,0.12,1025.08,100.0
2023-04-17 19:00:00,8.36,85.8,14.74,0.19,1025.45,100.0
2023-04-17 20:00:00,8.1,86.95,15.41,0.14,1025.49,100.0
2023-04-17 21:00:00,7.78,88.75,13.76,0.14,1025.55,100.0
2023-04-17 22:00:00,7.74,89.45,12.82,0.15,1025.68,100.0
2023-04-17 23:00:00,7.62,91.25,14.22,0.27,1025.75,100.0
2023-04-18 00:00:00,7.36,91.45,13.34,0.08,1025.68,100.0
2023-04-18 01:00:00,7.22,91.65,13.38,0.08,1025.66,100.0
2023-04-18 02:00:00,7.03,92.25,14.58,0.06,1025.7,100.0
2023-04-18 03:00:00,6.87,92.85,13.45,0.06,1025.66,100.0
2023-04-18 04:00:00,7.02,93.05,14.15,0.08,1025.78,100.0
2023-04-18 05:00:00,7.18,92.6,14.42,0.04,1026.1,100.0
2023-04-18 06:00:00,7.9,90.05,16.04,0.04,1026.32,100.0
2023-04-18 07:00:00,8.86,84.6,16.58,0.07,1026.45,100.0
2023-04-18 08:00:00,9.73,80.85,17.36,0.02,1026.55,100.0
2023-04-18 09:00:00,10.75,76.45,18.38,0.02,1026.63,100.0
2023-04-18 10:00:00,11.4,73.15,18.34,0.04,1026.49,100.0
2023-04-18 11:00:00,12.28,67.8,19.26,0.02,1026.14,100.0
2023-04-18 12:00:00,12.66,65.65,19.57,0.01,1025.82,100.0
2023-04-18 13:00:00,12.64,65.25,18.6,0.0,1025.52,100.0
2023-04-18 14:00:00,12.38,65.9,18.12,0.0,1025.3,99.0
2023-04-18 15:00:00,12.17,67.6,17.63,0.0,1025.11,37.0
2023-04-18 16:00:00,11.86,67.0,17.58,0.0,1025.08,44.0
2023-04-18 17:00:00,11.09,70.4,17.6,0.02,1025.09,43.0
2023-04-18 18:00:00,10.28,73.7,16.4,0.04,1025.28,27.0
2023-04-18 19:00:00,9.83,75.55,16.13,0.12,1025.24,34.0
2023-04-18 20:00:00,9.33,76.15,16.94,0.05,1025.0,41.0
2023-04-18 21:00:00,8.64,78.4,15.28,0.05,1024.66,71.0
2023-04-18 22:00:00,8.05,79.9,15.08,0.03,1024.16,99.0
2023-04-18 23:00:00,7.52,81.6,16.88,0.03,1023.6,69.0
2023-04-19 00:00:00,7.07,81.85,17.94,0.11,1022.98,32.0
2023-04-19 01:00:00,6.66,83.85,17.32,0.16,1022.38,42.0
2023-04-19 02:00:00,6.22,85.7,17.28,0.19,1021.92,15.0
2023-04-19 03:00:00,5.88,86.45,17.28,0.2,1021.43,12.0
2023-04-19 04:00:00,5.58,86.65,16.62,0.2,1021.02,43.0
2023-04-19 05:00:00,5.6,86.05,17.3,0.15,1020.9,64.0
2023-04-19 06:00:00,5.72,84.9,18.3,0.14,1020.82,100.0
2023-04-19 07:00:00,5.97,84.3,19.02,0.16,1020.67,100.0
2023-04-19 08:00:00,6.44,81.95,18.51,0.15,1020.5,100.0
2023-04-19 09:00:00,6.83,80.25,19.24,0.2,1020.43,100.0
2023-04-19 10:00:00,7.23,79.85,19.66,0.2,1020.22,100.0
2023-04-19 11:00:00,7.57,79.9,18.6,0.18,1020.15,100.0
2023-04-19 12:00:00,8.07,79.2,19.12,0.19,1020.0,100.0
2023-04-19 13:00:00,8.48,79.8,16.9,0.22,1019.96,100.0
2023-04-19 14:00:00,8.44,80.4,16.58,0.16,1019.86,100.0
2023-04-19 15:00:00,8.64,79.45,16.32,0.2,1019.85,100.0
2023-04-19 16:00:00,8.71,78.6,15.96,0.03,1019.95,100.0
2023-04-19 17:00:00,8.3,80.6,14.49,0.02,1020.21,100.0
2023-04-19 18:00:00,8.07,80.0,13.52,0.0,1020.76,100.0
2023-04-19 19:00:00,7.44,84.0,13.56,0.02,1021.16,100.0
2023-04-19 20:00:00,7.29,85.6,12.1,0.0,1021.34,68.0
2023-04-19 21:00:00,7.12,87.0,10.1,0.01,1021.45,46.0
2023-04-19 22:00:00,7.11,86.8,10.84,0.02,1021.34,30.0
2023-04-19 23:00:00,7.01,87.05,11.45,0.02,1021.29,17.0
2023-04-20 00:00:00,6.8,87.7,10.91,0.0,1021.06,20.0
2023-04-20 01:00:00,6.76,87.85,10.78,0.0,1020.98,32.0
2023-04-20 02:00:00,6.63,87.8,10.26,0.0,1020.89,65.0
2023-04-20 03:00:00,6.48,88.35,9.9,0.02,1020.96,100.0
2023-04-20 04:00:00,6.45,89.65,9.33,0.06,1021.16,99.0
2023-04-20 05:00:00,6.9,87.55,10.1,0.04,1021.44,100.0
2023-04-20 06:00:00,8.0,84.5,10.82,0.0,1021.72,100.0
2023-04-20 07:00:00,9.18,81.35,11.41,0.0,1021.88,100.0
2023-04-20 08:00:00,10.92,72.4,12.69,0.0,1021.98,63.0
2023-04-20 09:00:00,12.08,68.4,14.1,0.0,1022.06,34.0
2023-04-20 10:00:00,13.06,63.45,15.98,0.0,1021.98,50.0
2023-04-20 11:00:00,13.93,57.55,18.7,0.0,1021.63,75.0
2023-04-20 12:00:00,14.65,53.85,19.48,0.08,1021.39,71.0
2023-04-20 13:00:00,15.24,51.55,18.15,0.11,1021.04,100.0
2023-04-20 14:00:00,15.24,49.9,18.99,0.0,1020.84,96.0
2023-04-20 15:00:00,15.12,50.55,17.82,0.0,1020.74,89.0
2023-04-20 16:00:00,14.66,52.05,15.45,0.0,1020.71,46.0
2023-04-20 17:00:00,13.74,55.0,14.0,0.0,1020.84,25.0
2023-04-20 18:00:00,12.32,59.7,13.0,0.0,1021.18,10.0
2023-04-20 19:00:00,11.33,62.8,11.32,0.0,1021.52,1.0
2023-04-20 20:00:00,10.48,65.15,11.25,0.0,1021.68,0.0
2023-04-20 21:00:00,9.67,67.25,11.7,0.0,1021.82,0.0
2023-04-20 22:00:00,8.86,69.45,10.86,0.0,1021.88,4.0
2023-04-20 23:00:00,8.01,71.8,11.06,0.0,1021.98,4.0
2023-04-21 00:00:00,7.42,73.0,9.83,0.0,1021.8,3.0
2023-04-21 01:00:00,6.66,74.6,8.35,0.0,1021.65,0.0
2023-04-21 02:00:00,5.91,77.2,7.86,0.0,1021.59,2.0
2023-04-21 03:00:00,5.56,77.65,8.18,0.0,1021.61,0.0
2023-04-21 04:00:00,4.74,80.85,7.83,0.0,1021.62,97.0
2023-04-21 05:00:00,6.2,78.75,8.01,0.0,1021.72,87.0
2023-04-21 06:00:00,8.6,68.95,10.1,0.0,1021.62,34.0
2023-04-21 07:00:00,10.74,62.65,10.07,0.0,1021.35,9.0
2023-04-21 08:00:00,12.86,55.6,10.73,0.0,1021.1,32.0
2023-04-21 09:00:00,14.46,47.0,14.22,0.0,1020.75,18.0
2023-04-21 10:00:00,14.98,42.6,16.18,0.0,1020.38,52.0
2023-04-21 11:00:00,15.44,40.4,15.36,0.0,1019.9,68.0
2023-04-21 12:00:00,15.95,37.7,15.5,0.0,1019.39,29.0
2023-04-21 13:00:00,16.0,38.3,13.86,0.0,1018.82,17.0
2023-04-21 14:00:00,16.0,38.5,14.35,0.0,1018.18,16.0
2023-04-21 15:00:00,16.02,38.05,14.43,0.0,1017.68,6.0
2023-04-21 16:00:00,15.31,40.2,12.87,0.0,1017.27,26.0
2023-04-21 17:00:00,14.14,44.0,11.36,0.0,1017.08,11.0
2023-04-21 18:00:00,12.59,45.35,8.48,0.0,1017.18,2.0
2023-04-21 19:00:00,10.67,55.45,6.9,0.0,1017.4,0.0
2023-04-21 20:00:00,9.5,58.9,6.59,0.0,1017.38,0.0
2023-04-21 21:00:00,8.56,62.05,6.12,0.0,1017.47,0.0
2023-04-21 22:00:00,7.79,63.6,5.98,0.0,1017.44,24.0
2023-04-21 23:00:00,6.52,68.75,5.96,0.0,1017.45,16.0
2023-04-22 00:00:00,5.76,70.7,5.67,0.0,1017.3,10.0
2023-04-22 01:00:00,4.7,77.05,4.05,0.0,1017.16,20.0
2023-04-22 02:00:00,4.2,80.1,4.32,0.0,1017.12,9.0
2023-04-22 03:00:00,3.38,83.7,3.89,0.0,1017.01,7.0
2023-04-22 04:00:00,3.23,83.85,4.16,0.0,1017.04,5.0
2023-04-22 05:00:00,5.1,79.4,4.62,0.0,1017.01,9.0
2023-04-22 06:00:00,8.71,65.45,4.59,0.0,1016.75,3.0
2023-04-22 07:00:00,11.21,61.45,4.92,0.0,1016.48,0.0
2023-04-22 08:00:00,13.25,53.95,5.29,0.0,1016.22,0.0
2023-04-22 09:00:00,15.26,46.9,6.04,0.0,1015.99,0.0
2023-04-22 10:00:00,15.81,43.65,8.36,0.0,1015.54,0.0
2023-04-22 11:00:00,16.42,40.35,9.25,0.0,1015.05,0.0
2023-04-22 12:00:00,16.9,39.6,9.56,0.0,1014.62,2.0
2023-04-22 13:00:00,17.31,39.85,9.29,0.0,1014.12,0.0
2023-04-22 14:00:00,17.42,39.7,9.2,0.0,1013.7,0.0
2023-04-22 15:00:00,17.61,39.0,10.15,0.0,1013.29,0.0
2023-04-22 16:00:00,16.93,40.7,10.03,0.0,1013.12,1.0
2023-04-22 17:00:00,15.82,44.45,9.7,0.0,1012.94,4.0
2023-04-22 18:00:00,13.88,49.7,7.58,0.0,1013.0,3.0
2023-04-22 19:00:00,11.94,59.3,7.31,0.0,1013.35,0.0
2023-04-22 20:00:00,10.54,64.35,6.41,0.0,1013.25,0.0
2023-04-22 21:00:00,9.72,68.05,6.41,0.0,1013.2,0.0
2023-04-22 22:00:00,9.1,68.7,6.95,0.0,1013.15,0.0
2023-04-22 23:00:00,8.28,71.55,7.17,0.0,1013.12,0.0
2023-04-23 00:00:00,7.92,71.85,6.93,0.0,1012.82,0.0
2023-04-23 01:00:00,7.31,74.0,7.09,0.0,1012.52,0.0
2023-04-23 02:00:00,6.8,76.8,7.04,0.0,1012.34,0.0
2023-04-23 03:00:00,6.71,77.2,7.2,0.0,1012.1,0.0
2023-04-23 04:00:00,6.87,76.35,8.72,0.0,1011.94,0.0
2023-04-23 05:00:00,8.88,71.7,8.25,0.0,1011.73,0.0
2023-04-23 06:00:00,11.66,63.15,9.58,0.0,1011.43,0.0
2023-04-23 07:00:00,14.56,54.05,11.3,0.0,1011.04,0.0
2023-04-23 08:00:00,16.82,47.4,14.69,0.0,1010.53,0.0
2023-04-23 09:00:00,18.32,43.6,16.8,0.0,1010.09,0.0
2023-04-23 10:00:00,19.37,39.4,18.82,0.01,1009.64,0.0
2023-04-23 11:00:00,19.73,38.7,18.96,0.0,1009.18,33.0
2023-04-23 12:00:00,19.8,39.15,18.48,0.0,1008.8,26.0
2023-04-23 13:00:00,19.21,42.45,17.18,0.01,1008.61,22.0
2023-04-23 14:00:00,19.06,43.95,16.04,0.08,1008.21,17.0
2023-04-23 15:00:00,18.38,47.45,15.18,0.03,1007.99,42.0
2023-04-23 16:00:00,17.58,52.5,12.96,0.01,1008.0,100.0
2023-04-23 17:00:00,16.35,57.3,10.46,0.12,1007.92,50.0
2023-04-23 18:00:00,14.64,63.75,8.84,0.04,1008.0,94.0
2023-04-23 19:00:00,13.6,67.25,8.34,0.0,1008.19,97.0
2023-04-23 20:00:00,12.7,70.6,8.17,0.0,1008.2,100.0
2023-04-23 21:00:00,11.68,74.1,7.03,0.0,1008.02,65.0
2023-04-23 22:00:00,10.82,77.85,7.4,0.02,1007.85,68.0
2023-04-23 23:00:00,10.27,80.6,5.92,0.01,1007.59,98.0
2023-04-24 00:00:00,9.58,82.6,6.39,0.0,1007.31,99.0
2023-04-24 01:00:00,9.43,82.8,7.82,0.02,1006.89,100.0
2023-04-24 02:00:00,8.98,83.15,7.24,0.0,1006.58,95.0
2023-04-24 03:00:00,8.8,84.0,7.04,0.01,1006.21,100.0
2023-04-24 04:00:00,9.04,84.0,8.36,0.0,1006.15,100.0
2023-04-24 05:00:00,10.24,80.95,8.14,0.0,1006.06,97.0
2023-04-24 06:00:00,11.98,76.0,8.75,0.02,1005.82,83.0
2023-04-24 07:00:00,13.97,70.95,10.17,0.02,1005.45,88.0
2023-04-24 08:00:00,15.64,64.9,10.58,0.06,1005.16,98.0
2023-04-24 09:00:00,16.58,60.05,11.88,0.03,1004.94,95.0
2023-04-24 10:00:00,17.22,56.4,13.27,0.01,1004.66,87.0
2023-04-24 11:00:00,17.56,54.3,14.78,0.02,1004.34,99.0
2023-04-24 12:00:00,17.79,53.55,15.88,0.02,1004.11,15.0
2023-04-24 13:00:00,17.49,54.35,16.38,0.06,1003.75,22.0
2023-04-24 14:00:00,17.06,55.65,15.32,0.02,1003.36,64.0
2023-04-24 15:00:00,17.08,55.65,13.19,0.08,1003.09,75.0
2023-04-24 16:00:00,15.75,61.8,11.47,0.13,1003.2,98.0
2023-04-24 17:00:00,14.57,68.05,12.6,0.08,1003.3,100.0
2023-04-24 18:00:00,13.4,74.45,9.31,0.12,1003.7,100.0
2023-04-24 19:00:00,12.57,76.6,10.98,0.22,1004.23,100.0
2023-04-24 20:00:00,12.09,77.3,9.44,0.18,1004.33,100.0
2023-04-24 21:00:00,11.43,80.5,9.13,0.29,1004.37,100.0
2023-04-24 22:00:00,10.87,83.3,9.45,0.24,1004.46,100.0
2023-04-24 23:00:00,10.36,85.9,9.06,0.26,1004.42,100.0
2023-04-25 00:00:00,9.88,86.35,11.97,0.23,1004.2,100.0
2023-04-25 01:00:00,9.09,86.1,10.89,0.17,1004.21,100.0
2023-04-25 02:00:00,8.67,87.55,10.44,0.12,1004.21,100.0
2023-04-25 03:00:00,8.17,88.45,10.64,0.16,1004.25,100.0
2023-04-25 04:00:00,7.78,88.5,11.95,0.16,1004.4,100.0
2023-04-25 05:00:00,8.07,88.65,12.34,0.12,1004.68,100.0
2023-04-25 06:00:00,8.65,86.35,14.18,0.07,1004.82,100.0
